116,15341+1515,22,4,15.5690,15.2650,0.0000,211,257,113,160,18715.6500,17134.3380,15813.4450,14911.8660,13956.7270,13212.2190,12391.1700,11878.3860,11624.0860,11233.8930,10845.6430,10570.3730,10570.8125,10152.0110,10014.6590,9473.3770,9324.5830,8806.3170,8456.5430,8196.7700,7797.2573,7552.8330,7109.3228,6910.8794,6509.5186,6445.1180,6003.5825,5667.3574,5438.3540,5446.7583,5129.7170,4739.9370,4696.6870,4538.5815,4376.6567,4321.9540,4202.1690,3921.5803,3729.0652,3875.4220,3585.2890,3513.4146,3334.3384,3174.4163,7892.4404,7164.0060,6269.1100,5613.6120,5011.8000,4436.8647,4040.0417,3673.9133,3250.4084,2991.6020,2771.1357,2634.9530,2389.6892,2358.8882,2163.4817,2098.2969,2019.7452,2021.6353,1885.7151,1866.6080,1803.4968,1746.1566,1746.2766,1633.4688,1624.0662,1530.4503,1500.0338,1404.5474,1391.4040,1330.4188,1271.3672,1260.1952,1203.0952,1115.3804,1048.7415,1014.6647,1043.7811,965.7029,874.2388,920.6299,892.3710,862.2112,761.2295,788.5301,766.0670,632.5773,719.2628,687.2631,605.4982
117,15356-6722,27,0,15.5930,-67.3770,0.0000,1310,1245,769,828,6857.4243,6727.9330,7515.8174,7888.4830,8324.2040,8387.6170,8568.3550,9512.5290,10382.2170,10363.4780,10884.8170,11003.5740,10763.9180,10292.0440,10035.9375,10049.8640,9890.8850,9523.6680,9374.7470,9122.3290,8679.3450,8507.6580,8219.8570,7798.2793,7718.6680,7433.3490,6840.1050,6895.4800,6399.3804,5971.4120,5580.0273,4950.1270,4597.8403,4351.5444,4141.8360,4050.7375,4118.6333,3781.4392,3509.8570,3426.2927,3403.2922,3242.7336,3296.6946,3158.8337,8668.0220,8153.3180,7170.5180,6168.8640,5425.9717,4425.7070,3777.5771,3554.7700,3117.4824,3283.4424,3098.6272,2848.2314,2792.2087,2791.7460,2777.4346,2657.1519,2544.4692,2993.3740,3177.2996,2975.0994,2931.9260,3155.0430,3137.1533,3183.6430,3077.4592,2990.2236,2819.7185,2759.0193,2741.2434,2710.8647,2698.1690,2547.9375,2364.9116,2494.8584,2160.4285,1990.0630,2313.1257,1937.0916,2115.0574,1867.7644,1889.2739,1698.7904,1931.0648,1633.3390,1697.7977,1381.1635,1633.6698,1783.9692,1410.5768
118,15361+2441,17,4,15.6020,24.6850,0.0000,439,614,244,250,24219.4840,22468.7560,20456.0780,18084.7030,16894.7340,15791.5260,14464.4870,14048.9750,13045.5830,12268.9150,11581.4900,11110.5870,10438.7110,10006.2590,9232.8070,8889.6810,8676.4990,8160.4840,7705.6640,7457.1430,7453.0950,7052.0093,6533.9130,6731.2227,6136.9170,5825.2485,5607.8450,5283.5996,5285.2580,5024.7830,4761.8280,4511.6610,4472.8433,4306.8030,4102.6284,3934.1526,3915.9204,3773.0056,3520.6730,3390.5870,3342.0068,3257.8330,3104.9710,2835.0535,7613.2124,6757.3860,6186.6904,5290.1655,4564.2140,4258.3086,3817.4944,3402.1484,3271.9255,2635.1255,2443.8245,2255.0774,2107.0680,2256.9082,1732.1550,1963.4694,1650.0183,1306.0251,1438.0756,1323.2023,1200.6968,1124.0180,1222.9941,873.9385,1003.4709,982.8134,936.7030,720.0372,656.1145,744.9347,879.5800,665.4731,479.3717,784.5854,654.4941,616.0493,493.6005,539.1679,353.0827,500.4814,561.3300,449.0761,484.4726,486.7778,473.8112,427.7531,394.4253,328.0059,523.7913
119,15373-5308,13,0,15.6220,-53.1440,0.0000,1898,1757,814,881,11772.3010,12275.3970,12467.2295,12610.9570,11434.1660,10936.8260,10917.7170,10578.0920,8667.2010,8658.6790,8156.2837,8457.2120,7346.3340,6473.7790,6918.4800,5753.2470,6021.3696,6469.0063,6328.3700,5664.4736,6238.9014,5814.8530,5458.8706,6009.9570,6294.7520,6031.5347,5741.9653,5755.7593,5512.5635,5609.8833,5515.2250,5569.1410,5285.5728,4960.1800,5314.3180,5583.2876,5650.9985,5231.0750,4691.9360,5216.2197,4870.5264,4930.3780,4965.4395,4769.8330,6563.4707,5817.1616,5639.0670,5663.8580,5221.2580,5636.3140,5297.5900,5124.5720,4683.8213,4007.8442,4214.2627,4015.1704,3786.7173,3900.4116,3879.4788,3548.9973,3029.7039,3371.1162,3093.3806,2840.4475,2945.1262,2696.9020,2523.0100,2798.0562,2537.5360,2597.4697,2607.8945,2279.3413,2610.2434,2315.7920,2485.7510,2118.5886,2164.7537,2097.9368,2467.6640,2142.3755,2179.3286,2224.0388,1996.3258,2256.2363,2206.5706,2116.6740,1845.6812,2286.7651,2159.7620,2303.6663,2300.5278,2040.4412,1430.5283
120,15402-5449,25,2,15.6700,-54.8300,0.0000,1985,2118,656,659,14298.9200,13046.5680,13900.0180,12963.3320,11426.4270,12660.1490,11786.5150,11181.7850,12025.1270,10687.6230,12083.0800,12711.6130,12630.5640,13062.1140,12063.6660,11715.7940,11122.4720,10688.6950,9914.4830,9011.2950,9152.9250,8489.9660,7631.7220,7741.2270,6981.6320,6252.5386,5593.3755,5851.7850,5020.6570,4935.0610,4749.1450,3547.1660,4350.5290,3175.4941,3839.1353,3676.6714,3661.1821,3599.1294,2985.1475,3254.6780,2970.4880,2641.5203,3635.1133,3037.3860,9174.1240,7804.8237,6535.8840,5646.8657,4435.2820,3637.6677,3246.8535,2687.5903,2547.6711,2570.8323,2181.8240,1986.3602,2143.9338,2176.0667,2020.0354,1794.1166,2028.7578,1894.2378,1849.3225,1886.8436,2031.8896,1825.6945,1908.0220,2001.1029,1968.7418,1780.4731,1649.5515,1649.4514,1690.5697,1500.5140,1401.8544,1604.2610,1571.9095,1371.1058,1111.1655,1211.4291,1421.0089,1216.6251,1245.2095,1187.7758,981.6024,1119.5044,1144.5078,1072.7410,1192.7247,966.8427,1086.8279,984.5991,1099.2094
121,15408-5413,71,0,15.6800,-54.2280,0.0000,902,918,441,474,8706.0270,8520.9100,8427.7180,7984.1025,7844.0107,7379.3460,6941.4960,6767.9130,6364.5440,5966.9260,5688.9950,5628.4136,5160.9150,5102.2580,5070.4130,5104.6377,5411.7440,5670.9795,5643.9375,5750.9440,5865.6130,5897.9424,5928.3610,5886.0140,5921.2256,6168.9956,6049.1020,6018.2560,5951.0280,5869.4404,5888.3887,5682.3350,5248.4067,5176.4023,5063.2280,4899.3110,4957.5273,4627.9720,4549.2740,4690.7950,4536.4610,4431.9160,4535.1430,4526.3480,5353.8037,5743.4473,5926.3135,6001.9740,5667.8690,5226.5540,4903.0310,4856.2373,4645.7370,4576.0030,4589.5864,4400.2036,4327.6470,4129.6772,4120.3423,4301.5550,4449.2695,4481.1420,4444.0894,4631.0930,4689.8066,4616.3994,4723.0060,4544.2964,4470.9165,4443.5030,4368.2236,4115.8220,4231.0933,4070.6218,3946.5413,3986.1924,3893.7210,3779.2340,3686.7740,3655.5974,3640.7036,3528.1536,3511.3555,3582.6490,3559.1584,3389.1807,3356.1250,3212.0080,3272.7927,3163.1530,3155.0085,3181.3372,2945.3245
122,15410-0133,21,4,15.6830,-1.5530,0.0000,446,551,354,404,14117.9920,14126.5390,13963.1020,13314.6820,12730.1230,12182.7240,11334.2640,11092.5680,10394.0500,10170.2710,9967.3120,10123.3790,9838.9280,9882.3510,9418.4980,9028.8530,8867.6880,8427.6840,8133.0845,8188.6000,7938.5693,7713.7866,7468.2676,7193.1060,6910.5580,6820.8750,6542.8280,6278.1577,6080.2603,5814.1530,5699.3720,5681.0327,5300.7690,5276.5380,5056.5176,4794.9834,4658.0713,4599.7974,4476.2705,4673.1743,4436.9450,4133.9790,4424.3830,4038.3796,7772.7314,7181.4766,6566.5684,6180.1750,5681.1100,5282.9770,4890.8330,4489.8410,4128.9473,3714.6965,3396.9080,3174.0945,2847.4805,2727.0918,2412.4116,2484.9260,2324.5776,2101.9548,2003.9625,1919.3458,2082.4780,1677.4966,1628.5493,1724.9945,1551.4836,1541.1646,1524.9297,1436.0271,1333.7915,1332.4423,1273.2567,1239.3037,1122.2968,1184.7933,1124.1827,1053.2017,943.6659,1093.7350,870.0038,784.2388,886.8751,761.0816,627.8821,703.8505,668.5753,674.8451,543.1699,515.3411,500.8718
123,15468-5018,27,0,15.7810,-50.3160,0.0000,1441,1590,1003,1092,7438.4014,7859.9907,7695.8184,8493.9780,8957.2520,9075.9890,9910.2720,10273.1800,10714.7410,11130.1860,11638.0570,11700.7260,11322.3250,10881.9490,10874.4890,10128.1850,10202.1630,10324.4370,9536.9200,9795.7610,9481.1720,9012.2250,8617.7600,8770.6100,8172.1960,7298.1060,7442.7905,7355.9160,6918.9200,6209.0050,5889.2466,5486.8037,4929.9927,4684.7583,4639.4355,3899.3567,3903.7114,3768.8599,3352.8066,3430.2957,3426.4717,2891.9312,3261.7327,3120.1170,8964.8780,8340.6455,7792.3670,6878.8970,5565.7607,4823.4414,3867.5398,3577.5593,3320.7410,2992.3135,3274.6470,2791.9563,2425.1226,2379.5464,2459.4695,2491.1958,2404.4143,2164.6619,2353.6777,2562.0350,2591.2210,2497.7551,2470.4946,2269.5732,2100.3906,2034.6309,2167.4104,2325.0330,1815.4724,1784.2910,1779.3280,1970.1426,1741.9070,1577.1069,1721.1227,1599.1023,1346.1426,1640.4835,1448.2213,1720.5457,1205.7433,1236.8611,1239.0475,1210.9238,1349.6204,1236.0613,1276.9144,1302.6195,991.9761
124,15483+1517,24,4,15.8060,15.2840,0.0000,392,429,162,199,13710.3060,13820.0600,13242.9070,12600.9795,11747.3800,11737.7140,11209.6280,11166.8830,10961.4250,11235.5440,11060.3650,11380.6040,11529.4830,11455.1600,11333.3290,10527.4550,9910.2500,9627.1640,9215.9200,8859.4120,8757.8150,8492.0560,8108.2173,7735.9087,7411.1350,7264.9420,6679.5240,6573.6733,6159.6450,5772.9873,5515.9478,5127.8643,4914.0430,4667.1060,4457.6177,4435.3516,4152.4307,4068.2520,3893.3518,3980.5588,3712.0630,3640.8687,3516.3948,3525.8574,8816.0410,7999.2460,7055.7790,6174.2890,5271.2460,4744.1170,4189.6660,3822.4678,3435.1410,3141.4543,2921.2440,2745.7043,2534.1885,2378.8616,2207.7168,2104.2798,1956.2197,1962.2720,1773.9274,1661.9269,1702.5958,1593.5089,1481.5574,1466.1088,1357.0668,1367.5684,1281.5950,1215.7964,1230.6566,1169.2025,1063.1160,1062.1688,1074.1938,1001.2620,970.1035,938.9544,868.9318,749.9542,813.8805,857.6532,817.9076,711.9248,752.8416,662.7157,650.3633,655.2997,563.7553,581.6665,546.3000
125,15483-5514,27,0,15.8060,-55.2460,0.0000,1016,1155,674,636,6584.5884,6718.0860,6675.9590,6052.5664,5976.2754,6374.4100,6719.7700,7663.7446,8241.7950,8822.5540,9840.7160,10882.7180,11421.3690,11776.4160,11522.4000,11256.5390,11062.0740,10431.6280,10179.1090,9824.8940,9543.3840,9392.7180,8775.6770,8598.6510,8232.7200,8054.4370,7474.5170,7376.8950,6761.3560,6455.0254,6313.8820,5920.3980,5336.6743,5186.3560,5117.9775,4762.9060,4713.0713,4508.6685,4526.2600,4195.0557,4540.3660,4021.5774,4103.9900,3918.2007,9792.6300,8775.5140,7664.5317,6978.9536,6068.7110,5264.1304,4821.5430,4304.9287,3942.8726,3690.4520,3263.5942,3052.0790,2917.1733,2802.0637,2758.2815,2600.8480,2475.1060,2600.3882,2530.1035,2384.4885,2335.3113,2501.4875,2596.2996,2323.7815,2176.7715,2260.9727,2224.9253,2071.2715,2072.1958,2013.6516,1960.3817,1996.9490,1919.8751,1719.9130,1637.5358,1730.8796,1665.6609,1338.8200,1531.2338,1541.3035,1308.2493,1294.5203,1357.4181,1211.5463,1150.2294,1275.2064,1022.2904,1054.7646,1159.9033
126,15492+4837,41,4,15.8210,48.6320,0.0000,343,358,130,154,17967.6230,16835.2170,15624.6410,14719.3720,13566.5330,12674.3210,11849.1360,11191.5010,10545.0460,9961.8920,9479.2705,9205.1490,9314.5120,9148.3760,8697.4340,8391.6970,8240.4760,8161.8594,7926.8810,7719.8315,7590.9736,7463.9814,7208.5490,7012.6900,6664.1920,6607.9575,6248.2983,6007.7817,5970.1770,5805.9917,5481.7188,5198.4033,5036.0913,4782.5680,4666.8010,4457.9614,4368.2627,4321.3830,4276.3677,4153.1710,4024.3930,3966.3555,3791.0447,3695.7827,7519.9478,7081.0710,6521.2430,5918.6445,5325.3940,4719.1494,4483.3833,4163.8800,3833.2349,3329.4950,3119.9026,2997.8254,2803.1702,2563.8591,2380.4133,2334.7400,2305.8372,2230.4130,2134.5278,2034.9346,2006.0940,1945.6207,1881.4377,1858.2211,1743.8014,1679.6544,1654.6107,1514.1628,1479.8326,1519.9736,1465.1859,1421.5765,1366.8073,1252.4773,1166.0787,1200.6875,1190.6278,1065.1605,1068.1466,1019.0165,1008.9857,961.7312,918.2061,844.9030,870.2674,806.2842,775.8146,773.2737,718.6153
127,15509-5207,32,0,15.8500,-52.1280,0.0000,933,930,624,658,10005.6690,9581.3150,10361.8660,10475.1180,10563.6110,10689.8290,9953.0390,9413.1370,8457.0560,7080.0810,5780.9180,5202.1035,4572.5930,4504.2710,4467.7800,4369.9820,4859.3096,4550.4740,5065.7383,5097.6235,5504.4204,5484.4297,5618.8830,5834.6850,5839.4507,6354.7095,6439.6440,6320.6157,6340.7056,6234.6455,5857.4210,6015.4490,6020.2110,5658.3115,5407.2363,5252.8345,5429.7240,5435.6616,5112.6675,4853.3364,5334.3984,4940.6636,4892.3677,5036.2427,5051.2104,5749.0690,5945.9080,6230.0313,6152.2470,5844.5967,5439.1216,5059.6123,5113.9890,4838.2790,4852.6177,4612.3193,4284.7980,4314.5220,4194.5347,4117.0073,3994.6946,3831.1333,3918.7060,4007.4717,3866.3508,3808.9492,3506.3335,3628.1582,3658.0342,3549.9812,3652.9734,3530.7922,3296.6182,3334.7952,3361.1904,3180.0955,3160.5278,3027.7864,2917.4531,2851.9275,2799.3782,2743.2986,2558.7178,2662.9910,2856.8723,2533.1917,2699.9690,2471.7964,2472.3499,2455.2246,2049.0440,2607.2664,1935.8278
128,15530-5201,26,0,15.8840,-52.0200,0.0000,1103,1080,531,580,7388.2944,6915.0380,6818.8920,6676.2020,6349.8335,6470.3696,7264.3340,7267.3020,7447.8022,8648.2470,9292.7890,10057.3160,10417.7710,10522.3120,10711.3300,10907.6880,10851.8060,10155.5380,9980.8730,9970.2750,9611.9330,9262.1550,8891.5580,8727.8840,8424.6200,8136.0435,7620.9434,7732.7485,7080.5024,6989.0430,6429.8457,6166.9575,5642.0370,5562.8066,5119.9155,4919.4595,4576.9653,4468.3350,4487.0435,3910.6724,4060.3890,3941.9510,4073.2952,3937.7097,9926.6030,8702.7140,8274.7720,6993.4610,6170.1406,5226.8770,4913.0166,4334.7207,3904.6194,3631.2822,3322.4705,3178.9888,2965.7437,2663.1430,2797.6914,2793.9038,2515.8657,2567.2236,2470.4458,2885.5024,2781.4175,2368.7930,2399.4316,2637.0173,2376.2734,2323.6995,2498.8850,2184.3108,2227.2860,2091.5066,1977.7799,1865.2897,2001.3726,1936.6590,1554.8282,1493.8099,1829.5197,1593.4281,1326.7358,1264.5337,1312.5399,1305.4557,1244.5052,1352.5355,1109.1611,920.8945,913.8523,1021.9147,958.5635
129,15566+3609,26,4,15.9440,36.1630,0.0000,1184,1428,999,1027,9384.5990,9523.1360,10333.3210,9552.8940,8915.7080,8700.8210,8504.4940,9172.4100,9491.9820,9881.0920,10392.1370,11241.8510,11697.8630,12312.6330,12214.9640,11989.8890,11742.2380,10818.9640,9979.3450,10013.8230,9767.8920,9357.7050,9181.3200,8340.6270,8198.3630,8095.8203,7262.3870,6987.1380,6438.5390,5974.9880,5474.6570,5015.4526,4896.2700,4499.4883,4105.5776,4274.0894,4419.9746,4065.8560,3735.8540,3985.2688,4391.9570,4008.2383,3606.1387,3575.2136,9144.9980,8827.8470,7788.2915,6533.4575,5333.9060,4380.8680,4211.2200,4028.8513,3619.8577,3278.8823,2823.1880,2836.3967,2457.2370,2117.7598,1941.2041,2015.3972,2149.1008,2091.5837,2286.2285,1911.4285,2012.6063,1877.2302,1892.0214,2100.8930,1982.5492,1871.2983,1658.0645,1698.4055,1750.0881,1874.0243,1720.3221,1365.4761,1397.3605,1457.5833,1326.5775,1338.6516,1329.4845,1239.5800,1051.9393,1129.2021,1036.4834,872.9428,1200.9553,861.7723,587.7566,652.3051,925.0936,796.9998,691.5757
130,15568-4513,29,0,15.9470,-45.2310,0.0000,484,560,218,238,7121.0146,7348.4185,7098.0330,7656.7383,7736.1304,8836.3150,9181.9560,10273.1610,11314.5080,12703.7020,13619.6130,14239.1690,14332.5140,13875.4490,13572.6620,12799.6080,12353.2190,11513.6840,11428.7630,10672.4490,10126.3550,9590.8690,9171.8450,8730.1580,8388.2970,7787.8690,7179.8990,6617.3135,6304.2583,5945.8540,5537.5640,5191.2905,4639.3716,4498.7880,4120.8020,4104.2466,3841.2160,3800.4934,3440.7073,3214.0090,3224.7385,3214.3086,3096.5240,3167.7764,10235.4080,9166.8350,7715.7070,6553.4395,5158.3210,4372.6440,3650.5022,3339.7010,2995.6504,2728.7405,2535.9453,2503.4597,2118.6455,2101.3108,1996.2814,2004.6797,1938.9918,1956.4867,1887.7964,1859.9459,1915.2760,1843.5906,1841.4753,1812.1489,1738.9767,1655.2268,1656.1680,1525.5546,1579.4371,1374.7396,1436.1962,1402.3900,1277.8583,1260.6984,1219.3490,1093.3215,1080.7147,1039.3811,920.9305,920.4363,930.5322,869.5591,826.7370,803.5779,806.1304,792.0528,728.0765,633.8601,583.5012
131,15569-6135,29,0,15.9490,-61.5860,0.0000,2136,2165,848,875,6212.1270,6740.0845,6497.8213,6803.7056,7732.8413,7853.3994,8496.5300,8909.5640,10417.2620,11311.3360,11935.3580,12527.4350,12542.6400,12335.7310,11567.9320,11615.1340,11272.4310,9748.7970,9917.4830,9760.1820,10096.6790,9373.6940,8724.2295,8424.7380,8245.1090,7590.8740,7535.9060,7399.4450,6577.4395,5913.6450,5738.8525,4995.1700,4729.3027,4520.9707,4274.2910,3811.8848,3876.8308,4178.2905,3383.5112,3437.2874,3468.6958,4176.0730,3619.4187,2877.3987,10198.5620,8348.2810,7680.5845,6440.8384,5202.7285,4392.9250,4262.3140,3872.8530,3221.3435,3404.0288,3091.3508,3008.8113,2549.1584,2516.1987,2607.9030,2875.4087,2607.5925,2531.5557,2281.3494,2331.5862,2910.7825,2532.7756,2373.7110,2141.1494,2287.3308,2738.7458,2133.8784,1989.2517,2106.7112,2131.4946,1729.6150,1650.5447,1534.7292,1834.4078,1709.0201,1936.8033,1370.3766,1102.7877,1631.0216,1834.8634,1771.8422,866.6693,1228.7350,1237.6439,1318.4700,862.3659,1154.1425,1163.0746,1124.0712
132,15576-5400,27,3,15.9610,-54.0030,0.0000,233,249,121,154,7299.8223,7283.5120,7120.5020,6824.2410,6727.2705,6874.8270,7059.0700,7817.9360,8414.2060,9170.6430,10083.5750,10799.6780,11465.6620,11909.1390,11929.6060,11809.4810,11570.7700,11052.0910,10406.2670,10056.3125,9816.3955,9245.1610,8979.5780,8663.8710,8222.2430,8066.7026,7512.6016,7161.4540,6757.7373,6554.5290,6277.9680,5958.6177,5499.8965,5171.9940,4930.8980,4830.4020,4689.5625,4474.1480,4277.0740,4204.7065,4039.4240,3853.3599,3763.8820,3602.2732,9644.5650,8844.9370,7836.2890,6992.7314,5978.0470,5183.4620,4623.6440,4172.6646,3785.2854,3364.9211,3115.7410,2859.2473,2706.6930,2576.1643,2466.4368,2515.6628,2464.6519,2409.9885,2378.5686,2349.6077,2354.8918,2273.3845,2246.9055,2225.3286,2175.6428,2116.1865,2018.8402,1978.9650,1970.8867,1922.4719,1828.8300,1740.0862,1674.5804,1635.9791,1525.2524,1438.9850,1503.1028,1399.7330,1302.4830,1320.1626,1275.4965,1189.2683,1156.8401,1179.4341,1150.6850,1057.1444,1051.6353,923.8728,864.5800
133,16011+4722,24,4,16.0190,47.3770,0.0000,135,155,153,105,12637.2630,12563.6520,12205.4890,11831.9570,11287.9540,10832.4110,10474.2970,10441.7780,10391.3240,10717.7380,11044.1610,11491.0840,11602.1730,11477.4130,11229.6060,10717.7450,10200.7660,9754.2920,9337.3060,8845.9790,8593.0780,8150.4720,7719.4063,7439.6020,6998.2915,6719.7780,6322.0576,6043.5522,5686.8594,5446.8164,5220.8774,4961.6147,4752.3460,4578.9730,4333.8200,4229.6720,4199.8730,4129.0586,4096.7020,4127.1577,3985.8513,3885.5657,3703.2454,3599.1196,8892.9600,7759.2065,6774.0790,5892.7197,5068.9870,4469.5240,4022.5530,3802.4230,3522.0083,3194.1282,2911.0774,2734.3867,2541.0024,2450.1355,2288.7415,2227.3047,2158.1528,2124.8694,2068.4912,2013.3739,1991.5650,1981.2733,1936.3544,1877.3179,1881.0747,1827.1330,1784.7129,1743.5594,1708.8009,1648.3922,1609.7616,1603.1644,1558.0994,1528.4047,1424.3522,1322.8525,1330.2976,1231.3401,1132.3721,1120.5592,1057.4635,963.5944,927.3988,906.5762,871.6450,835.4234,831.2397,760.3926,680.5654
134,16011-5424,29,2,16.0190,-54.4060,0.0000,1511,1751,741,725,7359.1900,7373.2340,7950.3080,7925.2500,8613.3820,9905.6090,10023.3590,10520.6875,10874.2960,11642.2430,12843.4920,13240.1640,12946.0820,12285.3330,12081.5760,11517.4600,11192.1630,10884.3410,10510.2050,10221.5250,9517.1360,9094.2260,8815.2570,8631.2090,8145.2734,7732.1210,7007.5880,7004.0254,6235.3413,5950.4834,5376.3690,4892.4194,4808.4976,4659.8080,3774.4458,3641.6597,3684.4004,3458.4282,3088.6300,3514.0890,3161.7656,3190.4863,2634.2988,3026.7120,9809.0210,8741.1100,7644.7150,6586.2370,5200.4820,4208.3600,3794.8413,3240.6013,2853.9248,2598.4510,2497.8943,2300.8877,2290.4187,2281.5188,2068.6677,2073.9746,2265.8225,2184.1590,2202.0854,2284.8218,2391.2644,2178.3499,2226.2822,2432.3013,2257.3076,2053.8510,2103.3380,1971.0106,1977.8000,1884.9851,2011.9146,1908.0225,1535.3658,1635.4045,1669.0390,1429.1671,1464.3735,1599.1748,1338.7375,1377.0934,1336.3984,1094.9207,1103.2273,1158.9583,896.9175,1112.3160,1126.9325,871.2053,771.9878
135,16029-3041,32,3,16.0500,-30.6920,0.0000,432,366,297,298,10914.2070,11138.0050,11151.2290,10916.6620,10749.5190,10570.7080,10061.5320,9724.4700,8786.0320,7754.5140,6468.2420,5832.1455,5292.5674,4960.0073,4546.0054,4514.6606,4589.1426,4653.1380,4537.9920,4494.9443,4557.7275,4549.5444,4689.0650,4823.9204,4621.4478,4788.8438,5060.9106,5343.4330,5392.1523,5542.0530,5476.7610,5428.9060,5500.8440,5536.7144,5339.9463,5321.1300,5162.7270,5107.8354,4955.2310,4810.7590,4841.9146,4726.5063,4756.4834,4715.5010,4741.8945,4631.3584,4701.1113,5179.1310,5530.3680,5486.1360,5452.3730,5080.1353,4934.7114,4816.0410,4592.6885,4433.3086,4357.6763,4352.9970,4142.4410,4318.0510,4306.3936,4350.5680,4233.0654,4088.8105,4138.8022,4102.7207,4017.7880,3967.7500,3933.9963,3870.0007,3832.7580,3869.9573,3681.5056,3757.0890,3780.3310,3591.8806,3476.7083,3375.4944,3260.3230,3220.7559,3346.3564,3254.4482,3017.1470,3200.9053,3206.7024,2958.9330,2840.2734,2968.2017,2955.3887,2822.7717,2844.8540,2757.5999,2513.3218
136,16030-5156,26,0,16.0510,-51.9420,0.0000,1345,1198,550,496,9421.4560,9511.9480,9410.9210,9131.8610,8984.8010,8853.8210,9158.1390,9281.7550,9646.5730,10224.2920,10932.6940,11504.8955,11659.1810,11360.5050,11768.0870,11246.9030,10774.1910,9983.3280,9909.5140,10209.0290,9217.1950,9420.9310,8868.4410,7567.8223,7793.0130,7326.6885,7201.3550,6946.5880,6282.0254,5997.5460,5695.5146,5441.9824,5022.6284,4841.8296,4275.5040,4013.7810,3889.5247,3673.5845,3816.1719,4116.4420,3330.2660,3510.5308,3387.4932,2940.9340,8838.3640,8021.1350,7031.2920,6470.0170,5622.9170,4599.1790,4146.9060,3937.2068,3430.9192,3198.2153,2954.6877,2932.1807,2706.1020,2513.6870,2616.4358,2692.1956,2277.2840,2157.5393,2318.1372,2194.2986,2265.8860,2194.5708,2178.4995,2182.6262,2219.0837,1965.7189,1998.0960,2015.6282,2031.7952,1816.1039,1725.7538,1619.2140,1553.0966,1666.2390,1602.7903,1480.0199,1451.5912,1462.2396,1421.6547,1395.8857,1335.0596,1212.2179,1139.2385,1253.6099,1288.4436,1195.2147,1093.8890,1135.4335,889.8616
137,16031-4856,25,0,16.0520,-48.9400,0.0000,1006,1150,752,800,8920.6330,8924.0840,9222.1530,9373.0540,9367.3530,9355.8420,8996.8670,9651.1110,9816.5160,10186.9670,10308.8980,10514.5270,10153.5520,9708.9795,9436.4540,9128.6280,9095.3390,9278.8545,8843.9160,8789.5340,8606.7770,8274.4370,8091.7466,7812.4814,7351.8247,7331.7974,6951.3050,6754.6220,6495.5234,6089.1924,5795.9805,5673.6140,5296.8047,4901.1694,4861.3330,4366.7800,4403.5610,4370.8560,4275.7300,4204.1860,3910.0024,3961.0137,3778.7820,3594.2110,7874.6560,7692.6167,7370.4473,6521.7314,5969.9440,5030.6140,4368.1750,4007.3645,3820.9460,3453.1377,3230.2650,3098.1343,3138.0303,3123.7617,2827.9563,3056.4204,2674.6602,2757.0854,2891.3660,2876.0493,2929.0796,2680.5380,2624.0408,2621.7512,2542.9011,2214.3127,2404.0938,2403.0393,2116.9030,2162.9976,1947.5701,1934.7840,1806.5579,1843.2737,1594.9044,1617.5039,1693.1271,1476.5960,1377.8823,1515.9718,1419.6318,1287.9584,1468.4843,1546.5255,1188.6847,1173.6732,1354.2305,982.2752,1060.3535
138,16064-4200,27,0,16.1080,-42.0130,0.0000,1244,1178,822,907,7469.2573,7672.4720,8422.1380,8325.0680,8855.2760,9337.9795,9446.0510,10196.8040,10835.9130,10856.6540,11269.9230,10964.7620,11209.9220,10285.0890,10153.0410,10189.0280,9783.6870,9578.4540,9459.1550,9155.1045,8939.5540,8128.7383,7922.1350,7784.7910,7582.0050,7171.3830,6989.0957,6891.4624,6483.3657,5607.0107,5623.5160,5501.4600,5180.5493,4237.4395,3858.7790,4018.9094,4005.8442,3736.1956,3543.5103,3547.0928,3387.7427,2960.2666,3137.0095,3127.7288,8985.2540,8364.7400,6963.0815,5752.6772,5525.0444,4516.2380,3857.7341,3635.4807,3231.1301,3097.5298,3121.7825,3297.4702,2866.4172,2831.8198,2580.4658,2601.1243,2711.6252,2815.7530,3211.1287,2876.5928,2884.6157,2629.6853,2671.1282,2734.4104,2584.7666,2764.8470,3320.8325,2446.4530,2099.3555,2623.3455,1964.5593,2083.2100,2339.1500,1772.7953,2012.0985,1808.8337,1885.2527,1750.0176,1632.7614,2087.6782,1847.3007,1640.2943,1568.0046,1500.8619,1624.8810,1444.8768,1308.5039,1229.8740,1065.3055
